Stock,Date,Open,High,Low,Close,Volume,Returns,Volume_Ratio,Combined_Suspiciousness,IsoForest_Anomaly,WaveLSTM_Anomaly,Pattern_Anomaly
SHRIRAMFIN,2021-01-29,218.4307043601177,242.3129369399841,214.59116665758728,237.23336791992188,90681265,0.1622265092873385,2.3847472191376715,0.3339576346325456,1,0,1
HINDUNILVR,2024-05-07,2195.239159731017,2314.979572141245,2188.457750146675,2305.097900390625,8277810,0.05460507827038019,2.470713994829708,0.3296637716754551,1,0,1
HINDUNILVR,2021-10-19,2492.459715616976,2550.4326724339,2352.9888546374973,2377.541015625,5431133,-0.04039200975058033,2.2290783891566095,0.32954203107897195,1,0,1
HINDUNILVR,2020-02-12,1964.5506441542336,2069.194224397881,1962.638007736547,2058.584228515625,4753325,0.05003145314527413,2.6028655738408704,0.3285221229180394,1,0,1
SHRIRAMFIN,2025-08-28,576.75,587.9500122070312,570.0,571.6500244140625,20025147,-0.03875901684855598,1.9102879099934273,0.3281580609462261,0,0,1
HDFCBANK,2022-02-24,689.6268166665427,701.5415010977686,669.2933137242217,675.119873046875,23630766,-0.05430084534555513,2.056253978587598,0.3268962167977939,1,0,1
BAJFINANCE,2020-11-10,381.9268471122351,415.7217831761866,380.344861845145,412.254150390625,114214480,0.08888743081375239,1.7835600967934968,0.32512681479896044,1,0,1
BAJFINANCE,2018-07-20,245.9505076636657,267.80409646620285,242.61880173362132,265.4967956542969,73612740,0.07981507181122316,2.3333717300966614,0.32281997586952293,1,0,1
HINDUNILVR,2020-04-15,2209.401940994171,2291.9603670232145,2168.91973386999,2265.50341796875,29485531,0.06013335091177496,2.6417353045559095,0.3221160600102584,1,0,0
BHARTIARTL,2019-08-02,317.3639184012543,339.3021921992651,312.7755471020043,328.4047546386719,28586783,0.06066691958266701,2.1130452065013072,0.32045401856280314,1,0,1
BAJFINANCE,2018-09-21,246.82856390902032,249.4626997560296,207.28233172733917,232.13592529296875,57508800,-0.04806867554344796,2.3292009236318827,0.3200417763700798,1,1,1
SHRIRAMFIN,2018-10-08,180.11179792440527,181.84498462997968,157.96546547351366,164.66188049316406,19862204,-0.09909000525204081,1.7363455510007233,0.3178998560957641,1,0,1
SHRIRAMFIN,2018-07-26,224.7283168166303,253.48353581565,223.74793740184265,247.02345275878903,49192337,0.09920913494394301,3.247095331008315,0.31721312491108744,1,0,1
HINDUNILVR,2022-04-28,2094.588708797426,2113.3742577552503,2033.5356746844964,2105.71923828125,5865359,0.04510274207475229,1.8938760093111646,0.3170958254503766,1,0,1
BHARTIARTL,2019-03-11,271.2534610958445,295.8729473779519,270.9462461606054,292.9765319824219,17059011,0.08130864606070021,1.8359897102846912,0.31571146942683315,1,0,1
HDFCBANK,2020-10-09,568.7789683314858,585.8281297469175,564.350933803847,584.1942749023438,44972388,0.03503101922792018,1.6342428587488247,0.3142263185844658,1,0,1
HINDUNILVR,2022-03-04,1949.001000015474,1951.7718230438988,1855.308060376176,1896.87109375,6320118,-0.03419421442657955,2.071413532423047,0.31321452009021145,1,0,1
BHARTIARTL,2022-02-24,666.5594249868041,672.961120143625,630.8369340094494,655.7107543945312,14139461,-0.047558234097423435,1.9737083373232425,0.310277834296686,1,0,1
BHARTIARTL,2023-01-11,760.820633255602,765.3855810225194,737.8978678210268,751.5435180664062,28389020,-0.034432688214944496,2.8606970789047597,0.309979232609526,1,0,1
BHARTIARTL,2020-01-17,454.1554556261133,481.5902240593365,454.1554556261133,478.0055541992188,61915666,0.05518049266052283,2.751165977055589,0.30946333427300715,1,0,1
SHRIRAMFIN,2019-09-20,184.7526925412492,205.7654119839899,179.444204966047,201.9698486328125,11252943,0.10200329328101065,2.0819307256937196,0.30885455898306646,1,0,1
BAJFINANCE,2018-09-24,236.3066448360524,236.3359118549901,211.5701336340417,220.5652313232422,77981720,-0.049844477777938434,2.1250487581383237,0.3086498204499039,1,0,1
BAJFINANCE,2024-04-26,692.2320449443337,692.2320449443337,661.7244139638533,665.6503295898438,58147230,-0.07727314877016733,2.8723631907028806,0.30805958381174214,1,0,1
BAJFINANCE,2022-04-27,696.6138654652053,696.6138654652053,656.2740453585403,658.7514038085938,39843570,-0.07270851332765604,2.704905011623125,0.3075361204174101,1,0,1
BHARTIARTL,2023-05-31,804.0156022056248,872.4894584374225,803.0338981736277,834.3502807617188,47342125,0.038426267833857164,3.2924118723354843,0.3071154629897567,1,0,1
HINDUNILVR,2022-07-06,2274.169307191341,2377.549346150267,2274.169307191341,2367.41015625,4770394,0.04034966880596347,1.7979040808071916,0.3053046319660353,1,0,1
HDFCBANK,2020-04-07,413.9157401505629,429.6862082218802,400.3474380216403,424.3820190429688,60412638,0.10106287922857726,1.517966821553663,0.305249296838796,1,0,0
BAJFINANCE,2023-01-05,639.0823864790428,639.0823864790428,593.2978988999616,600.6832885742188,51023000,-0.07167103919865747,2.961205955957118,0.3046838907274384,1,0,1
HINDUNILVR,2022-02-24,2066.4104243126926,2105.8600778677533,2029.121154791662,2039.5469970703125,2997629,-0.03937373352679285,2.1869843298281317,0.3044588912053692,1,0,1
HINDUNILVR,2021-07-22,2287.174344839934,2341.3196966769606,2217.625573945821,2220.099365234375,3546044,-0.023306951368058937,2.8095978347507917,0.3038157732126693,1,0,1
HINDUNILVR,2019-09-23,1797.5590222453732,1903.247068818987,1797.5590222453732,1848.070068359375,3783357,0.0355376079458074,1.697572614971761,0.29859166405288445,1,0,1
BHARTIARTL,2020-02-14,520.8783475265493,542.5298547409566,510.6978434164507,540.09228515625,37517890,0.04639329655314306,2.949467018159346,0.2978610785862432,1,0,1
BHARTIARTL,2019-03-12,292.0988474797156,310.7061107222343,289.07077273931924,308.7751770019531,30070085,0.05392460929423226,2.308445687608409,0.2976657098876678,1,0,1
HDFCBANK,2024-07-03,883.5569558267186,885.0369507276009,870.5576793248654,872.531005859375,123217802,0.021986632970162567,2.266056082699568,0.29638728304863526,1,0,1
HINDUNILVR,2018-12-03,1591.71212301446,1653.5995894081948,1572.4173237387654,1642.175537109375,4310053,0.04082092129662862,1.8871940353141767,0.2948012205781274,1,0,1
BHARTIARTL,2021-08-05,554.0235537084562,593.8365349334643,554.0235537084562,574.3617553710938,72423461,0.04230507833285113,2.734651260987424,0.2946544403316298,1,0,1
BHARTIARTL,2020-08-13,512.2919625858891,526.0106152255305,502.9383222285612,513.5870361328125,37464752,-0.02254874879279467,2.487396554092765,0.2939293492875411,1,0,1
HINDUNILVR,2021-03-19,2042.835958892242,2155.121865139089,2031.1577539844377,2142.8876953125,5382214,0.04372053068898918,1.6873945851397174,0.29243474406259595,1,0,1
BAJFINANCE,2022-05-06,608.4087139511994,608.8061068931866,586.234834539938,588.7171630859375,30648650,-0.04899795947825114,1.7461099059668428,0.29170677819578816,1,1,1
HDFCBANK,2019-03-13,510.7088941780267,524.5626067097525,510.0279719163252,522.8132934570312,57166348,0.025587505939399735,2.8946141243508854,0.291168324035188,1,0,1
SHRIRAMFIN,2025-04-07,593.3383208532675,627.136715544321,586.6184657093756,611.2579345703125,15188995,-0.06058743665319111,2.105248225188812,0.29075282826350324,1,0,1
HDFCBANK,2022-03-02,659.4713958190617,665.1314936990638,644.2034436334029,653.6448364257812,38505560,-0.03645925226808655,1.6834448510613012,0.2900164288606035,1,0,1
HDFCBANK,2024-06-19,795.941305047812,823.8145435842582,791.3039754417663,817.869873046875,90131196,0.031129539458385258,2.1308811088995028,0.2894866213866011,1,0,1
SHRIRAMFIN,2021-01-07,220.45151445941988,241.9271706447726,220.0841008750261,240.0716857910156,45813230,0.09154692666381692,1.758365560725926,0.28879306214884504,1,0,1
BHARTIARTL,2021-09-15,668.6655807320853,705.0728307833979,667.8501796419065,696.0070190429688,56796797,0.045087860804752244,2.203860703430368,0.28522349652997003,1,0,1
HDFCBANK,2023-05-05,788.6339045566583,799.1955126698393,780.5021582230617,782.2103271484375,62770416,-0.05912152017872363,1.500465698247615,0.28455209300710205,1,0,1
BAJFINANCE,2021-08-31,702.5006388229986,745.55333639525,699.5572003921759,738.263427734375,29464380,0.05010126655028113,1.8118588642625042,0.28292295260420286,1,0,1
BHARTIARTL,2024-08-30,1562.933998530286,1595.0654069756854,1548.6533591036334,1575.8758544921875,37820442,0.014783787733257725,3.1331652401266394,0.28210651016038474,1,0,1
BAJFINANCE,2022-03-07,623.02781509088,624.990107421875,598.4991609534438,600.9520263671875,28435880,-0.0631548509434916,1.5185246260919048,0.28203099000258236,1,0,1
SHRIRAMFIN,2020-02-04,187.5042168547206,198.15907881174735,183.2387177792756,186.52670288085932,31528888,0.06230061573077661,2.465747155324448,0.2817682769271054,1,1,1
HINDUNILVR,2021-10-20,2398.2661509669983,2412.269262008067,2305.8456180959465,2313.920654296875,4864654,-0.026758891186321243,1.53238878129729,0.28043827400816734,1,0,1
SHRIRAMFIN,2022-12-29,253.90055720089373,253.90055720089373,235.52148410106005,246.9837188720703,19945730,-0.054983545156937486,3.595251017565705,0.2797991029685123,1,0,1
BAJFINANCE,2023-09-25,749.0939178547807,776.2788478699063,742.6660492527265,773.3071899414062,23475330,0.04664475325520723,2.301335981507224,0.2780367060060519,1,0,1
SHRIRAMFIN,2020-02-28,215.9408836136843,224.28527504324248,207.39211338466697,212.6173553466797,68263144,-0.048894905552891,3.087228960813961,0.2729937941272076,1,0,1
HDFCBANK,2019-07-22,554.0485841969253,555.1945073268452,538.9864958205696,542.7667846679688,22171296,-0.03300163763649688,1.7753110608369702,0.2729900330979768,1,0,1
BAJFINANCE,2020-01-29,414.8613101771429,434.31969646402297,411.9489244200952,431.87640380859375,45814130,0.04889616957226095,2.7154759045613748,0.2717761089813304,1,0,1
BHARTIARTL,2018-12-11,252.77787067260363,258.3951461204629,247.511647077798,254.7527008056641,9994368,-0.015934803033392675,1.5311940732193907,0.27147189506212166,0,0,1
HDFCBANK,2024-09-20,846.8037464482039,860.8390072921377,842.3884524296358,858.989013671875,60623386,0.019139539375109926,1.809734929777072,0.2714203553362351,1,0,1
BHARTIARTL,2024-09-20,1657.1464350262888,1709.1120326642626,1652.187887943625,1697.55859375,21646275,0.02817074270741382,2.6205607899789944,0.2714036581259367,0,0,1
SHRIRAMFIN,2021-02-26,247.82425877202292,247.82425877202292,233.3112104378468,235.69024658203125,21843070,-0.07052790047758362,1.8123392335048452,0.2709805766112615,1,0,1
BHARTIARTL,2024-01-23,1129.214381611615,1156.384609865607,1119.3522472743955,1142.03515625,18194595,0.029333333920126936,2.0699407065682305,0.2705754151691562,0,0,1
BAJFINANCE,2020-11-11,412.49410081175233,433.9024370407937,404.9465490422257,418.1559753417969,138966540,0.014315986741624487,1.6725146964590067,0.2701408807728398,1,0,1
HINDUNILVR,2020-04-08,2214.912162951819,2380.9395459518705,2201.6153151396843,2241.18701171875,9791862,0.006523614524093446,1.748090596500406,0.2685343722426897,1,0,0
BAJFINANCE,2021-04-05,515.1523837956208,515.1523837956208,482.0039341036371,486.1083068847656,37396800,-0.05873316361280412,1.5677858345388291,0.2667995704722974,1,0,1
BAJFINANCE,2022-02-24,667.1794277698806,677.0105320303253,646.8157332388865,650.2841186523438,19300400,-0.05915914117962051,1.7346550471753481,0.2663124082559325,1,0,1
BHARTIARTL,2023-11-30,981.2823382714244,1004.162501313074,979.0140594779772,1000.7107543945312,9934052,0.019389144128555857,1.928896216956078,0.26575521022117843,0,0,1
BHARTIARTL,2021-02-26,551.1454703121035,562.1300309908667,529.320292393905,533.6853637695312,198547005,-0.03945443821784267,3.7089645959894595,0.2635884517271348,1,0,0
BHARTIARTL,2020-05-26,546.7836715819914,551.0374858219357,532.9706781359813,534.5957641601562,77933211,-0.05723192170265379,1.771939146263555,0.2631138531649052,1,0,0
HINDUNILVR,2021-06-18,2259.1683249822663,2330.770845732344,2245.165215529897,2317.887939453125,3937751,0.026967712192389248,1.8531829559261883,0.2629506687827606,1,0,1
HINDUNILVR,2024-07-18,2641.170184672811,2691.254549299426,2597.1506815949306,2678.7333984375,5569762,0.01857945006268591,2.120492684977491,0.2617050093354413,1,0,1
BHARTIARTL,2019-11-14,342.1221656212033,350.9165917030154,334.8572165744638,346.5193786621094,21487581,-0.016549020905316514,2.5665962781908256,0.2615424567951272,0,0,1
SHRIRAMFIN,2025-03-19,642.8163473969341,674.5738470928605,634.802310457429,664.9669799804688,9823834,0.07172080692719907,1.9628883943221695,0.261133812129769,1,0,1
HINDUNILVR,2025-04-07,2127.6254940825147,2238.064197764159,2127.6254940825147,2225.990966796875,3435185,0.0021606944206755685,1.7683523467731856,0.2601657764630151,1,0,1
BAJFINANCE,2018-05-18,201.5944041956254,211.5139097759391,201.18047968368435,209.36151123046875,83167340,0.040236949365621166,2.4369173641468147,0.25995194417124823,0,0,1
SHRIRAMFIN,2018-06-28,238.3435835462024,240.20795513699545,221.6949157830103,227.1486358642578,8389628,-0.05175281997931813,2.2822272391736567,0.25984189011773146,1,0,1
SHRIRAMFIN,2020-04-24,108.41475701917574,124.2326387858327,102.9495870333379,118.75858306884766,66007078,0.03822245800851487,1.5333965650656607,0.259660872006517,1,0,0
BHARTIARTL,2025-08-08,1886.300048828125,1893.800048828125,1856.0,1858.5999755859373,93801105,-0.03328825591007056,4.196052330687257,0.2593702423145234,1,0,0
SHRIRAMFIN,2019-10-29,185.00925945252015,204.9071916202277,185.00925945252015,203.24386596679688,7662863,0.033936311934498864,1.5671631504293282,0.25865785855405876,1,0,1
BHARTIARTL,2024-07-26,1430.2559923593203,1499.044377442625,1429.1711816899629,1493.5216064453125,9564987,0.04502642262360812,1.9230890791754442,0.25821201934859894,0,0,1
HDFCBANK,2020-10-08,558.8336375702047,569.7261576245393,550.9483886643206,564.4219970703125,35060674,0.02542502374641864,1.5401178310694181,0.25803014507359284,0,0,1
BAJFINANCE,2024-01-04,747.6106144641175,764.8126002318069,747.6106144641175,762.0040893554688,29118790,0.04343380144906095,2.500512231293253,0.2578226807259633,0,0,1
BHARTIARTL,2024-01-19,1075.9588555772568,1120.683610693574,1074.775447612418,1109.4901123046875,11753391,0.03491083929301797,2.021716048014271,0.2577639150770586,0,0,1
BHARTIARTL,2025-06-20,1864.4136798927684,1932.8416287824496,1858.4634234675789,1920.6435546875,16228526,0.031806021481542546,2.1189380886675035,0.2572181589036993,0,0,1
BAJFINANCE,2025-09-12,972.25,1004.5999755859376,970.8499755859376,1003.25,11412561,0.03401185261530526,1.6162284299979344,0.2569220150842678,0,0,1
BHARTIARTL,2024-09-12,1582.916941982038,1639.097302247129,1576.917051844284,1633.097412109375,12204496,0.043700045068804316,1.8068325221373882,0.25636188868236137,0,0,1
BAJFINANCE,2018-10-24,212.19452075599324,228.1944694698586,210.73111026802087,225.5408172607422,103572950,0.10965500647690996,1.6596744502759384,0.25632805125694763,1,0,0
HINDUNILVR,2025-07-07,2341.0,2415.699951171875,2341.0,2410.39990234375,2701583,0.030393644266045516,1.9599651243572906,0.2554098474851349,0,0,1
BHARTIARTL,2018-04-25,358.40674178322683,369.6056146284388,356.28804956384243,363.0765380859375,22192116,0.03347698748113692,2.4817247735985943,0.25518735132402914,0,0,1
HINDUNILVR,2022-11-30,2512.6471078293253,2573.698518194199,2502.153896672862,2560.677490234375,3698270,0.019038175354038955,2.0881166043853345,0.2551165080778354,0,0,1
BAJFINANCE,2024-03-28,695.4064558074881,726.7744279861258,695.4064558074881,716.4849243164062,35745180,0.031682686945808,1.8039556923057047,0.2539005165783788,0,0,1
SHRIRAMFIN,2021-01-06,205.3781282381332,222.01303180566435,205.11175550552852,219.93711853027344,44538525,0.07454096355030781,2.332593676586855,0.25362939627897796,1,0,1
SHRIRAMFIN,2020-08-28,132.92020651286063,142.9526081632781,132.24529448277545,140.9552459716797,67783000,0.07266787035846822,1.9086803605370852,0.2532798399337992,0,0,1
SHRIRAMFIN,2019-01-28,197.5661990572306,197.5661990572306,183.35513813910623,185.56106567382807,12306863,-0.057536923166226384,1.68707889900721,0.25295038609332304,0,0,1
BAJFINANCE,2024-07-24,658.9340461175844,661.3888693290506,650.0935767208703,656.6630859375,31006260,-0.017830875757901876,2.091841925379768,0.25194145301593596,0,0,1
HINDUNILVR,2018-11-14,1504.0084119289202,1564.7264548746152,1500.4553259305897,1543.1378173828125,1780843,0.02656939904520006,1.9783693289059576,0.25157546448129975,0,0,1
BHARTIARTL,2023-09-15,900.0183987790812,935.6207415631934,897.4542678056854,923.2437744140624,14003428,0.02317072123116848,2.2172043337633656,0.25050604415545374,0,0,1
BAJFINANCE,2020-03-23,260.2454757176762,264.48209907711987,217.95284090614507,221.98374938964844,48442350,-0.23230787416076126,0.8878318142505489,0.2502305246714968,1,0,0
SHRIRAMFIN,2020-03-23,92.92566391008673,97.75101268493164,78.20081014794533,80.34244537353516,11334920,-0.22181105621261565,0.6517715321274802,0.25019036732264793,1,1,0
BHARTIARTL,2020-03-23,398.04317721711146,426.05150839309647,381.8881950271548,389.3921508789063,14907385,-0.11952879796475069,0.7405116049482801,0.250153859925922,1,0,0
HDFCBANK,2020-03-23,376.3128921030309,397.2218071346781,362.2947033776795,365.3966979980469,50276954,-0.12606879092543,0.8109376830184167,0.25003991840349044,1,0,0
HDFCBANK,2018-09-11,480.4889657527908,480.8881290039828,468.2436885711549,469.7112426757813,18186536,-0.019964231857588,1.865348955004588,0.24997465141215736,0,0,1
HINDUNILVR,2025-02-01,2449.243296082011,2574.9216389516737,2409.807908391997,2479.97021484375,2970999,0.01508828346642388,1.6326253272532902,0.2497722402899541,0,0,1
BHARTIARTL,2018-10-25,267.2239433655678,270.18342232273983,254.29796733189045,257.2574462890625,16981629,-0.06427113254245642,1.723539747712601,0.24931806856826078,1,0,0
BHARTIARTL,2019-02-05,259.2728644075116,273.53552148228385,257.0347451324724,270.5074462890625,14678663,0.005382501262117367,1.673159374716674,0.2490834599283529,0,0,1
BAJFINANCE,2025-03-21,898.4510853028386,903.3260336366492,877.684208188832,886.1420288085938,27448010,0.027241818178730837,2.3146708147675406,0.24887256540562774,0,0,1
HDFCBANK,2023-09-15,803.0314427561306,812.7651572137806,803.0314427561306,808.75,173411202,0.011473595204611664,2.7615314949711554,0.24884825125666749,0,0,1
HINDUNILVR,2019-12-18,1785.0444891542218,1791.0553310155638,1737.094164698019,1756.40185546875,3986106,-0.016723118375830848,1.9875831711130967,0.24873737639409702,0,0,1
HDFCBANK,2021-08-18,740.4248615711514,744.5391374947473,717.4278004141593,719.6395263671875,22985932,-0.0010894288127869522,1.8307466891231279,0.24855359700443072,0,0,1
SHRIRAMFIN,2023-04-25,266.3257644101596,279.5687809736808,265.4504937190398,272.6142883300781,11463135,0.028830910218544004,2.7159289739510344,0.24781620178889907,0,0,1
HINDUNILVR,2024-07-16,2568.7336267926767,2665.6254929330485,2567.364226655019,2629.871826171875,3298003,0.02600845136559604,1.7679011623001477,0.24756033548175604,0,0,1
BHARTIARTL,2022-05-13,696.8576301727935,696.8576301727935,669.2472121470131,674.2806396484375,11938252,-0.021973390209671595,1.605506861050201,0.2474426457258782,0,1,1
HINDUNILVR,2024-09-09,2790.9343913948146,2874.180018870179,2781.2499574957774,2858.137451171875,3342754,0.029183371104858136,1.5732444608353786,0.24716364532016033,0,0,1
SHRIRAMFIN,2024-01-29,474.0921896710147,476.041581922742,448.77933009252064,469.6085815429688,17895075,0.04414535940190856,1.8632675547285045,0.24681618710883896,0,0,1
HDFCBANK,2023-10-26,725.7700665168079,726.1350808000519,710.6828094760561,712.2158813476562,55561798,-0.02211829834876411,1.7627887390049453,0.24648599441675395,0,0,1
HDFCBANK,2018-11-29,493.3329958530292,501.8800081671653,491.6893352290544,500.3890075683594,31908636,0.020007243488201043,1.7929388610819463,0.2447382921572262,0,0,1
HINDUNILVR,2025-08-20,2599.0,2680.0,2588.5,2669.800048828125,3156954,0.024953930736158814,1.6237851523489628,0.24463421505489524,0,0,1
SHRIRAMFIN,2020-03-25,81.75540251180347,103.08290123950432,80.58239530049545,100.77242279052734,13457734,0.16931354266306475,0.80486250866883,0.24451007912071207,1,1,0
HDFCBANK,2020-10-19,584.8808842087241,584.8808842087241,564.8007516016243,569.986572265625,42359556,0.0035017996851947064,1.5418481857650979,0.2442300759776846,0,0,1
BHARTIARTL,2018-02-05,361.2605147707712,386.3390563758749,355.5962325648182,380.6747741699219,15080352,0.04226364778335512,1.5842686551001364,0.2442263691041337,1,0,0
BHARTIARTL,2022-07-11,659.7179557569722,665.5821153637008,644.0313407396363,645.5950927734375,18687521,-0.04977334103162012,2.823188257701332,0.24310053114027025,1,0,0
BHARTIARTL,2020-04-13,469.35450504089744,497.93637423615417,469.35450504089744,489.6199340820313,24416550,0.048086840115904694,1.5261927938119977,0.24252425536580746,1,0,0
HDFCBANK,2019-07-23,542.117157811594,542.117157811594,529.7249074491386,534.7928466796875,27802864,-0.014691278489267212,1.7942955745560918,0.24157030303025553,0,0,1
SHRIRAMFIN,2020-07-08,129.74225549732836,139.40183184988848,129.74225549732836,134.70089721679688,69896387,0.0470401742110067,2.2020364086570323,0.241206276860863,0,0,1
SHRIRAMFIN,2020-05-12,126.00996934413034,126.07217643587222,114.45756966122526,119.09629821777344,38395737,-0.08972348223588711,1.6922094973233368,0.24114646541744245,1,0,0
HINDUNILVR,2025-09-04,2750.0,2750.0,2655.5,2666.60009765625,2494678,0.0007130808418183143,1.5399288738808918,0.23993050248231146,0,0,1
BAJFINANCE,2022-07-06,559.3201463061232,584.809596040709,555.9622824362302,582.62841796875,22229520,0.04515028782246455,1.6685351461287048,0.2392121943657926,0,0,1
BHARTIARTL,2018-09-28,310.571703468682,312.4866553291514,291.72673916628025,294.68621826171875,12408231,-0.05114921035208053,1.7219761167691234,0.23842903760460543,1,0,0
BAJFINANCE,2020-03-24,242.14808127154043,251.6155554164912,206.16381742396456,242.36358642578125,62572210,0.09180778814741086,1.009882750572322,0.2381373603240286,1,0,0
HDFCBANK,2023-11-30,763.6829374580863,765.2889647471237,750.542422535641,758.645751953125,69491440,-0.0002244128707779014,2.150922641573184,0.2381075775125641,0,0,1
BAJFINANCE,2020-03-27,289.4609603548168,297.7872485545324,244.89082940339836,249.0343780517578,71706090,-0.08998833764231684,1.2114748245487412,0.2374539173853182,1,0,0
SHRIRAMFIN,2023-06-20,283.714379803317,303.53579403963454,281.02197999390046,301.01708984375,13814600,0.06109477578214606,1.6045718671554896,0.2374387884685465,0,0,1
SHRIRAMFIN,2019-01-29,185.4380288382856,185.6050042231957,174.89178259963077,180.44613647460932,19258629,-0.027564668162714523,1.9963873183352576,0.2363205014335248,0,0,1
BAJFINANCE,2019-07-08,363.4087051016719,363.4087051016719,329.26734474171457,333.00390625,38571320,-0.08223666393151141,2.8833860154359408,0.23615352693578567,1,0,0
BHARTIARTL,2025-03-21,1695.4760559490876,1717.045736111863,1677.9723602490185,1711.4921875,14715349,0.012051097502286945,1.8637026708005309,0.23591086475917572,0,0,1
SHRIRAMFIN,2020-04-07,95.1917182579499,100.31031731102652,88.88233371856923,95.6626968383789,34760386,0.033803773774694124,1.5219766477607097,0.2358814025801218,1,0,0
BHARTIARTL,2025-09-19,1930.199951171875,1976.800048828125,1927.800048828125,1962.4000244140625,11287603,0.010973184841597705,1.907727473911653,0.23571696029748324,0,0,1
SHRIRAMFIN,2020-10-27,125.86109233187594,136.58664127714573,124.62072158991316,134.4615936279297,40165905,0.06833361015368977,1.520174798942347,0.23570251803028353,0,0,1
BHARTIARTL,2020-03-26,407.6979136550156,471.6964250405941,401.7234349617768,449.9493713378906,22302573,0.09694710601667156,1.3273765917872982,0.23523688684274757,1,0,0
HDFCBANK,2022-04-19,656.8078410106541,660.9221170332797,631.1709679279387,638.400634765625,74096022,-0.038159735712594345,1.8821059601159267,0.23522573810369385,1,0,0
HDFCBANK,2020-03-25,364.875744958341,410.8137639085549,357.6772042489588,405.7463684082031,47228042,0.11599585749765051,0.7510348426552553,0.23455424333889513,1,0,0
BHARTIARTL,2023-02-28,741.1865259043975,743.2480803534373,726.1173933517374,728.6697998046875,10562614,-0.014145374862590931,1.8234436685678268,0.2340748363103951,0,0,1
BAJFINANCE,2020-07-07,308.56246728097256,334.9763904563437,306.14294451637835,328.3447570800781,228764010,0.0782133519783228,1.7025638676881296,0.23372502498768222,1,0,0
BAJFINANCE,2021-04-28,481.4553601055544,520.1481103073232,481.4553601055544,517.297607421875,85764540,0.08547701623187853,2.2083199612081343,0.23315967030710738,1,0,0
SHRIRAMFIN,2020-03-19,117.30122480900609,129.9555371893215,104.14926967966043,110.6630401611328,18719938,-0.09406361904471638,1.1173265657816913,0.23258682006035397,1,1,0
BHARTIARTL,2018-05-11,346.0404497435528,348.24564195557923,329.9123682469291,334.3227233886719,25555353,-0.061878129902514845,2.3615327404549564,0.23251727499893993,1,0,0
BAJFINANCE,2023-05-08,629.673415517007,659.2789837175087,629.0382527638926,655.6207275390625,22247350,0.04195720557675631,1.7686325974998334,0.23245812334332733,0,0,1
BHARTIARTL,2025-02-28,1628.3372818952937,1634.7833933159038,1546.5708862217894,1557.18212890625,13640211,-0.04859431556770488,1.8130604366903842,0.2309486302208375,1,0,0
BAJFINANCE,2020-08-25,345.2960931318487,358.5201988262599,343.8267480546919,356.8451538085937,98540590,0.043198273657077735,1.8548242949432303,0.2307018712752586,0,0,1
BAJFINANCE,2024-07-23,689.1476517995588,690.225959062389,657.9401924261825,668.5845336914062,19322120,-0.022827418843773595,1.9842762335257418,0.23067091208407114,0,0,1
BAJFINANCE,2020-03-30,234.12055300201456,236.5057874671089,218.0508167716393,219.6279144287109,76983550,-0.1180819445616269,1.1862360496567748,0.2305019308194778,1,0,0
BHARTIARTL,2020-05-04,480.2996407688324,516.194271323101,477.8620716358155,509.0249328613281,34658164,0.03538780869397229,2.038614222276766,0.23048426390710908,1,0,0
HDFCBANK,2025-01-09,830.844525028491,833.237171528912,817.9932112311335,822.778564453125,40420222,-0.015640693917462478,1.7284108474161126,0.23047232731164727,0,1,1
HDFCBANK,2020-03-30,416.7572730287072,420.0723877005265,392.1307068951928,393.85931396484375,39268444,-0.08049092704897232,0.7556481792044385,0.23020471753911156,1,0,0
BHARTIARTL,2022-03-29,723.6372150201632,745.7255224935103,720.314167860704,737.8577880859375,15833573,0.029875084093823112,2.0672607440203388,0.22994845130067615,0,0,1
SHRIRAMFIN,2019-03-05,204.7727791852153,217.5513087405094,204.6058038115409,215.9869537353516,10059761,0.05940166785405654,1.5438594493441233,0.22940039122976066,0,0,1
BHARTIARTL,2019-09-30,337.4381583485931,358.3727008703128,329.0738992703745,350.8687744140625,19984719,0.051418055272189456,2.638722782647494,0.22855625309983052,1,0,0
HDFCBANK,2025-03-25,890.4143157035983,909.5555477752322,888.7369760332164,898.5789184570312,39101416,0.011916674078431333,1.5887289653401464,0.2284491571938918,0,0,1
SHRIRAMFIN,2020-03-30,122.63308053672124,123.67280152684847,103.11842866998391,108.30811309814452,18705667,-0.15968020144716166,1.0425308551934866,0.22826640195609993,1,0,0
BHARTIARTL,2023-02-27,739.2231464371894,740.5975560685999,724.9393645554616,739.125,6719439,-0.005547336306278128,1.5869913941041183,0.22819917673174156,0,1,1
HDFCBANK,2018-06-28,496.6202706456559,502.49048661073454,495.7279863536984,500.3420104980469,37533540,0.008638437738141436,2.3265477689116545,0.22758259888303922,0,0,1
BHARTIARTL,2021-11-22,723.246274272805,738.8351754935361,716.5024675838021,725.2987060546875,36884348,0.03884645874282677,3.1020512587183395,0.22682329604274837,1,0,0
HINDUNILVR,2020-03-24,1798.7054653441244,1886.0906306972147,1757.7223028426126,1846.837890625,5788124,0.08458570697560841,1.279367236929227,0.22645826270319172,1,0,0
HINDUNILVR,2022-11-29,2410.767327921726,2518.322733696854,2410.767327921726,2512.837646484375,2542932,0.043164834728245616,2.1581736626858343,0.2254654961766649,1,0,0
